2014-09-27 06:38,40.30,22.90
2014-09-27 06:39,40.30,23.00
2014-09-27 06:40,40.30,22.90
2014-09-27 06:41,40.30,23.00
2014-09-27 06:42,40.30,23.00
2014-09-27 06:43,40.30,23.00
2014-09-27 06:44,40.30,23.00
2014-09-27 06:45,40.50,23.00
2014-09-27 06:46,40.40,23.00
2014-09-27 06:47,40.40,23.00
2014-09-27 06:48,40.40,23.00
2014-09-27 06:49,41.00,23.00
2014-09-27 06:50,41.30,23.00
2014-09-27 06:51,41.20,23.00
2014-09-27 06:52,41.00,23.10
2014-09-27 06:53,40.90,23.10
2014-09-27 06:54,41.00,23.20
2014-09-27 06:55,40.80,23.20
2014-09-27 06:56,40.80,23.10
2014-09-27 06:57,40.70,23.20
2014-09-27 06:58,40.50,23.30
2014-09-27 06:59,40.40,23.40
2014-09-27 07:00,40.40,23.40
2014-09-27 07:01,40.30,23.40
2014-09-27 07:02,40.40,23.50
2014-09-27 07:03,40.20,23.50
2014-09-27 07:04,40.10,23.60
2014-09-27 07:05,39.90,23.60
2014-09-27 07:06,39.80,23.60
2014-09-27 07:07,39.80,23.70
2014-09-27 07:08,39.70,23.70
2014-09-27 07:09,39.60,23.70
2014-09-27 07:10,39.60,23.80
2014-09-27 07:11,39.60,23.80
2014-09-27 07:12,39.50,23.80
2014-09-27 07:13,39.40,23.90
2014-09-27 07:14,39.40,23.90
2014-09-27 07:15,39.30,23.90
2014-09-27 07:16,39.30,24.00
2014-09-27 07:17,39.40,24.00
2014-09-27 07:18,39.20,24.00
2014-09-27 07:19,39.20,24.00
2014-09-27 07:20,39.20,24.00
2014-09-27 07:21,39.20,24.10
2014-09-27 07:22,38.90,24.00
2014-09-27 07:23,38.90,24.00
2014-09-27 07:24,39.00,24.10
2014-09-27 07:25,39.00,24.10
2014-09-27 07:26,38.90,24.10
2014-09-27 07:27,39.00,24.10
2014-09-27 07:28,38.90,24.10
2014-09-27 07:29,38.90,24.10
2014-09-27 07:30,38.90,24.10
2014-09-27 07:31,39.00,24.10
2014-09-27 07:32,39.00,24.10
2014-09-27 07:33,39.20,24.10
2014-09-27 07:34,39.20,24.10
2014-09-27 07:35,39.20,24.10
2014-09-27 07:36,39.20,24.10
2014-09-27 07:37,39.20,24.20
2014-09-27 07:38,39.00,24.20
2014-09-27 07:39,39.10,24.20
2014-09-27 07:40,39.10,24.20
2014-09-27 07:41,39.00,24.20
2014-09-27 07:42,39.10,24.30
2014-09-27 07:43,39.00,24.30
2014-09-27 07:44,38.80,24.30
2014-09-27 07:45,38.60,24.20
2014-09-27 07:46,38.70,24.20
2014-09-27 07:47,38.80,24.10
2014-09-27 07:48,38.80,24.10
2014-09-27 07:49,38.90,24.10
2014-09-27 07:50,39.10,24.10
2014-09-27 07:51,39.00,24.00
2014-09-27 07:52,39.10,24.00
2014-09-27 07:53,39.20,24.00
2014-09-27 07:54,39.30,24.00
2014-09-27 07:55,39.30,23.90
